Number1,Number2,Number3,Total Sum
444.35534064419335,461.16575762700427,1336.280626771308,2241.8017250425055
795.4571125655568,1582.3913735434617,1059.3076791102028,3437.1561652192213
415.40440267786727,500.08586219626113,697.5190453163709,1613.0093101904993
576.2894836445018,1061.236958521267,1569.2030469239942,3206.729489089763
178.82406796859502,399.4810402295441,342.9931496771911,921.2982578753303
206.16317679130654,,,
887.7904921637512,1735.1403622006856,968.9948724710846,3591.9257268355213
942.8169584787703,1085.5640114958387,1824.9877095438671,3853.3686795184763
478.73687815935983,622.2532390859698,1392.4631775790797,2493.453294824409
988.7342661240202,1872.0492228473183,,2860.7834889713386
967.5319589733913,1646.6577010117128,1219.5342491220308,3833.723909107135
410.70509852644017,1309.1194276486176,739.3908445127752,2459.215370687833
878.2781401785593,1661.7209427294365,1505.9877148464388,4045.9867977544345
48.952821921016735,,996.2226950169596,
325.6076967965283,406.1444250545582,602.4674725224179,1334.2195943735044
,,,0
747.2582584036203,1680.3710730710739,1131.3567858534375,3558.9861173281315
507.3184528616872,,1362.1105605821465,1869.4290134438338
971.3978030604148,1758.8657949938834,1140.3585606612437,3870.622158715542
106.92079234548476,,189.6308069285039,296.55159927398864
262.70588927023636,645.9700221666176,1017.8868527396601,1926.562764176514
168.03000712365713,302.7456716220353,198.63384968140986,669.4095284271023
816.7738924978576,1766.598540448902,1378.9592531477338,3962.3316860944933
14.470626916847959,695.2581117373293,,709.7287386541773
129.43193838622722,1119.281630795911,997.6288714495158,2246.342440631654
446.39700196089666,502.2185941925969,874.5960312202275,1823.211627373721
270.5132155898439,1017.9617448495683,793.0953039421922,2081.5702643816044
726.4280128823849,1681.8547466913674,1556.7814019520051,3965.0641615257573
892.2199101392617,1669.602717463948,1502.0636586885141,4063.886286291724
792.8487562594887,1103.6221096458225,,1896.4708659053113
13.185833794747289,898.6614756001981,986.6799437495529,1898.5272531444982
404.0147979842589,,789.9044496482688,1193.9192476325277
636.9163686039478,1548.8276445781457,1129.1704877414104,3314.914500923504
778.9025458304229,799.2642475310276,,1578.1667933614506
351.6636724703002,815.5249343405628,1081.8911679701785,2249.0797747810416
371.8060336534915,,1358.5021259417806,
396.76480434616934,726.9534010724408,,1123.71820541861
113.00771792640595,755.5755780331983,776.7609532407225,1645.3442492003269
,,,
135.57784207221476,,655.6255364129813,791.203378485196
,,,0
221.95261731861774,1012.2169127802835,520.3116916072427,1754.481221706144
197.9658258381751,506.02397019974535,927.0569409302324,1631.0467369681528
,,,0
287.4668464662233,302.28378796486726,958.105407069861,1547.8560415009515
998.1039188496788,1883.0965488838885,1303.9064246892565,4185.106892422824
569.8707387732227,,844.0509234370172,1413.92166221024
666.3854177774635,,1361.9097748974746,2028.295192674938
624.4000395796544,1162.0248300814153,1171.6207858543178,2958.0456555153874
,,,0
769.5004992230915,1660.7826684017887,802.5853482833525,3232.8685159082324
284.40361696828063,370.55700783751854,1196.877267458949,1851.8378922647482
754.2839392439711,1150.7579712108572,,1905.0419104548282
,,,0
21.68281348023227,423.6009216730593,932.5296111564984,1377.81334630979
,,,0
598.1477369720603,1253.452561947283,997.1013091218213,2848.7016080411645
61.29405031926114,865.5582186184708,750.435646313797,1677.2879152515288
613.1793928805458,660.9317047455368,1127.9071170024813,2402.018214628564
710.1319204582628,1271.7587760836777,1261.5115504734763,
589.5115726321333,981.2325957782836,676.2346346899968,2246.9788031004136
600.8456495361012,1118.4644373609044,1339.8380863193056,
41.751913846423534,404.44859296650964,,
81.35604599375203,970.3790331632434,1077.1034047115384,2128.838483868534
1.036138144177733,955.5456802105932,,956.5818183547709
825.8846684276039,1748.731821290582,,2574.616489718186
616.4278466396124,1066.9928506029446,881.0743305436364,
814.7733900602361,1455.4428752214458,1444.5617848489878,3714.7780501306697
80.12374533258053,1065.968797515382,691.7044349357226,
461.5027820846657,1116.2423494326472,1189.9831680366228,2767.728299553936
110.12445734480308,830.7496517161275,724.1923244515774,1665.066433512508
832.5261683264487,1163.8579521040838,1114.2409594533124,3110.6250798838446
787.6257265784618,1662.1237422018899,,2449.749468780352
123.45857115600349,659.5034441288998,1094.6577623617754,1877.6197776466788
915.022444507577,1710.9653530507449,1165.6945082710204,3791.682305829342
93.70630171305679,884.9014596930613,1065.031440928181,2043.639202334299
828.7842112482278,1785.1185127163158,1684.5035190849544,4298.406243049498
336.2890821256043,871.2071868418898,,1207.496268967494
742.0911371313354,1067.6099250420382,,1809.7010621733734
515.9459372796493,955.961473923276,892.7923190751071,2364.6997302780323
254.46768652572052,695.7053783011731,462.22964247362825,1412.4027073005218
646.3462089577515,965.2216804587807,,1611.5678894165321
917.6736716486929,1276.8164093051082,1491.9407158909971,3686.4307968447984
395.8621689947231,970.8911274070912,,1366.7532964018142
463.9721516957887,815.8859770397951,716.172527060486,1996.0306557960698
361.93929327170133,,,361.93929327170133
420.12525074306353,,621.353520082952,1041.4787708260155
168.4479864080396,193.77533585915282,1154.338033233659,1516.5613555008513
43.05083826896938,880.6065815556733,582.9307628782472,1506.5881827028898
523.3450657436335,990.8502995107541,1148.3305364996208,2662.5259017540084
816.0628338002272,1781.116835255633,1060.1353898234793,3657.3150588793396
202.77766013575982,1065.72086067269,546.3196357603027,1814.8181565687526
,,,0
347.53087360772986,448.59868310965624,674.7941038552715,1470.9236605726576
912.878145920034,,1623.5624556082992,2536.440601528333
375.31459695968596,1066.9087406907881,847.3036090800456,2289.5269467305197
833.1603308393621,1504.8272706358305,,2337.9876014751926
786.9355145110078,1390.7530968399092,1369.1701363870054,3546.8587477379224
60.28616195459131,565.5771414284357,336.7286905815326,
778.0622100181043,1637.792395493706,1105.172098821026,3521.0267043328363
235.6612430554832,259.3033087863716,767.4034111850056,
583.9277957111354,918.9080493363613,1257.774761393041,2760.6106064405376
,,,
288.64498649273446,312.55870122990564,345.3012271641007,
159.85522072445107,913.1868219334023,628.019867283672,1701.0619099415253
270.884123973626,280.422117892197,785.411210119026,1336.717451984849
727.1444122414399,1078.8636681297223,987.5432682084573,2793.5513485796196
204.7867338144811,372.17793509089586,444.4847774674648,1021.4494463728417
216.88908251396563,279.51425600522634,514.3132045441536,1010.7165430633455
906.6648907836811,1300.6448072801836,,2207.3096980638647
600.0087815038538,1163.3667021539661,1001.9721668346633,2765.3476504924834
689.4869408165756,703.2707631439997,1465.7088227609802,2858.4665267215555
245.76770990623987,622.0278640585527,922.0765814629674,1789.87215542776
404.27046921514045,960.1307807957693,,1364.4012500109097
447.2467925163582,569.8025889405764,1355.5357999609575,2372.5851814178923
652.5189690338967,1605.4574417899062,1196.6321014339992,
844.2059736384023,1822.6877443512817,1025.393832978906,3692.28755096859
,,,0
699.8320450085157,888.2586588428434,1240.6332941986457,2828.723998050005
849.9105115556164,,,849.9105115556164
689.3180026474852,1253.3427502912728,,1942.660752938758
225.82661961346471,1155.0329098308484,792.5318702888402,2173.3913997331533
83.55879458225041,1068.5955925468415,470.36175163233565,1622.5161387614276
365.87114070048176,818.033597350339,930.9421709209118,2114.846908971733
229.9573679638512,1212.4384831067487,1124.509833225513,
698.9293637917723,861.4771069033902,1257.9490410891212,2818.355511784284
390.8592059432647,,,390.8592059432647
433.33134419921635,1324.6917205446366,1041.8893075921947,2799.9123723360476
245.39029680906074,,1222.7337845586444,1468.1240813677052
160.52609681025044,1104.093965292112,407.6347379323108,1672.2548000346733
965.7421956024934,,1846.4949897911301,2812.237185393624
238.50068004946104,280.01648412512674,277.6686539626784,796.1858181372661
45.11072390244015,677.6335311521324,691.9820271528882,1414.7262822074608
738.7977630607029,1039.726396649615,1130.415642638623,2908.939802348941
356.95050816810715,1029.3251011804234,972.2329395602785,
843.2218649523488,1780.25261835437,,2623.474483306719
523.6313656827243,,1277.1867541939532,1800.8181198766774
177.04065828131,1135.132805109292,305.80312071327546,
,,,0
659.4808039530024,1587.167051249612,1260.8940964979224,3507.5419517005366
883.6174834403223,1451.007020886035,1551.5637157971432,3886.1882201235003
738.6652061542833,1455.5282354607502,1317.0491481660388,3511.242589781072
446.97172445351714,658.6741335620878,,1105.645858015605
699.1248415289758,1329.9792367185883,1261.6617496999204,3290.7658279474845
232.83215114107287,1020.5480749231792,767.4104415741472,
764.3633303381088,1616.7752522026522,1004.8405490987343,3385.9791316394953
830.1707988910875,954.7480654572553,1416.781634923063,3201.7004992714055
392.86264880528563,566.1106987847907,1171.1153512904702,2130.0886988805464
716.980002384517,1381.6333417809321,1644.2378611734866,3742.851205338936
132.55717492216974,1060.7724802595424,551.9035848267731,1745.2332400084852
,,,0
853.5135019281543,935.4091670240514,1680.6583798750873,3469.5810488272928
535.5660834673215,1269.4551437443279,1215.266370978188,3020.2875981898374
367.24275995012755,600.1014728127848,1200.3834092994719,2167.7276420623843
673.9021932386275,880.2482372188581,714.2683282577465,2268.418758715232
151.09581690391371,798.903516675611,987.0646970624836,1937.0640306420082
32.86207881950902,325.55592350104325,283.12032236309085,
13.490388332585178,286.7026312305642,186.12656001939914,486.3195795825485
678.4750771670327,707.6877279972289,1538.8100727029966,
,,,0
894.3749630642764,1337.3801205012956,910.2119017552535,3141.966985320825
,,,0
,,,
678.986071526967,694.8504203545232,681.3379545578932,2055.1744464393832
709.5710392778742,926.1557500519995,1386.1132178332832,3021.8400071631568
608.1076960517007,1396.8113292726798,662.4748332854617,2667.393858609842
332.5105157823221,655.1438124970457,650.5690412661904,1638.2233695455582
648.9555665364169,1140.8893587624862,776.0906941667595,2565.9356194656625
286.6024963806208,573.2484624350732,1068.2901931941951,1928.141152009889
35.16671809019765,189.1015900418322,1013.7115501278298,1237.9798582598596
946.8810719732206,1943.808964210614,1539.2101662030454,4429.90020238688
484.0330591093366,890.2061712443074,,1374.239230353644
303.7387655991133,406.7342734158823,775.4622330087705,1485.9352720237662
780.4183313674165,1706.3438693679723,907.5850259858555,3394.347226721244
186.92965159215967,291.7551420962876,245.06999716731457,723.7547908557618
639.9732110130028,1508.9499751658063,855.1209000332794,3004.0440862120886
541.9094856323686,692.5227588022378,1269.7556785836912,2504.1879230182976
421.30339058416683,965.6466399108363,924.9314456903498,2311.8814761853528
338.2565021810736,573.4224541769977,687.1613444737816,1598.8403008318528
1.324069299448492,,640.8852602689905,642.209329568439
651.7125603742433,734.911143228274,838.0510816908659,2224.674785293383
,,,0
499.4026705667037,640.6203233815477,916.1958809636619,2056.218874911913
268.4047333993683,458.21006422822086,456.15682438748263,1182.771622015072
399.7243992840703,674.4525894242748,955.2280391152291,2029.405027823574
232.26057238790645,766.2489373573694,935.1318879109789,1933.6413976562549
275.4208311208892,535.7068738680182,535.6888638159327,1346.81656880484
718.6623634177993,1242.3563955808095,1512.4614714209042,3473.4802304195127
102.75881871289664,124.82174781061002,112.7848814387477,340.3654479622544
359.25220110968957,446.70660118810224,1153.489340258288,1959.4481425560798
,,,0
,,,0
938.5336910084052,,1089.1453773337369,2027.679068342142
283.59361366773607,553.3437180154195,507.7063855569919,1344.6437172401475
740.1016410339702,1089.6616820760948,1449.7300720056278,3279.4933951156927
420.4743001554634,858.1417547765616,761.067389563242,2039.683444495267
398.25009811702597,,,398.25009811702597
,,,0
397.63734443076834,488.81472749064073,1247.6951972053723,2134.1472691267813
134.1653693543585,186.5962817861677,1118.6248285317752,1439.3864796723014
940.4111718823287,1644.102194587659,,
955.7989976259788,1815.351708966085,1524.9622422914656,
333.7234478533336,,401.6026664007329,735.3261142540665
,,,0
680.758839377879,1063.8618919692908,1167.628636994717,2912.249368341887
267.6560820256928,,,267.6560820256928
949.5807259281065,1737.4513051997023,1616.9971550462387,4304.029186174048
106.58599610297156,731.7522018250742,451.87319514428,1290.2113930723258
414.41328438645763,621.696878664654,1082.2155429706784,2118.32570602179
844.4530673185433,1372.6981385163388,,2217.151205834882
224.8829557963204,1058.8321235139733,783.0783444834252,2066.793423793719
639.9215012057878,671.4407287014478,728.5587973543824,2039.9210272616178
854.9621000867664,,1813.3082829915434,2668.27038307831
488.9177177824583,835.7875394643811,501.56327228548844,1826.2685295323279
849.740380573867,875.2491533668857,994.0974473564614,2719.086981297214
215.96141977288133,318.70758794907533,884.2836254664547,1418.9526331884115
494.14323151156697,,1164.8575222964341,1659.000753808001
772.7579297806803,1152.6606647669826,,
962.3585052875075,979.8740773974109,1312.9772570078558,3255.209839692774
237.30778551685412,599.7482549956292,391.10618903232495,1228.1622295448083
596.6769773791708,1313.835376845283,840.9725888716894,2751.484943096143
919.24785832522,1174.3561689278329,1114.5055833897522,3208.109610642805
62.594100862242385,926.2330813889556,526.4804541616311,1515.3076364128292
483.0114377992778,1041.1436608370154,1352.692717997156,2876.8478166334494
578.6459079964864,,1167.2506690120877,1745.896577008574
776.449691287908,1344.9547488208468,1694.9785752666096,3816.3830153753643
330.77990796399394,966.8745580080947,828.5991607241472,2126.2536266962356
581.2168068424461,,,
309.3107862418786,688.0903878402901,414.53818814632825,1411.939362228497
,,,0
763.6333881327262,1190.0842649837455,1246.34490307939,3200.0625561958614
179.50167107665993,815.3716470405305,441.56324995033884,1436.4365680675294
220.43017972253026,1002.3725938886053,1028.1899391991997,2250.992712810335
,,,0
188.55713135174145,757.7280222148704,401.0984402611009,1347.3835938277127
79.96530612669379,,677.5341891653471,757.4994952920409
,,,0
399.3214872461048,413.9985190474223,1067.3261842181641,1880.6461905116912
92.92506321542048,826.2202035769826,612.3991021393664,1531.5443689317694
871.8414291496904,1806.2280449519221,1233.8561263333486,3911.925600434961
571.3064250385002,1382.708513687353,1098.3546388385762,3052.369577564429
447.5224606458297,1283.3207249294317,759.3990447189074,2490.2422302941686
248.16201783005087,1088.495010972468,494.4061653582303,1831.0631941607492
732.7934034616197,1326.315177698861,1464.6557908351,3523.764371995581
368.6845763464741,1164.6219260943844,,1533.3065024408586
574.4398189795346,1395.9457781536084,1025.30882935411,2995.694426487253
212.81072733028705,,488.87510284823657,701.6858301785236
438.42448012368595,971.3918174169471,1136.1908053628672,2546.0071029035003
784.7867851507352,1039.936182306285,1187.0725531410314,3011.7955205980516
199.44129741687425,889.7970731027615,612.7178152018628,
691.917202510747,801.7597669574321,708.7860877709712,2202.46305723915
629.4691776336088,675.7282913383947,1379.9585039293609,
201.51058966338329,1178.5911738208188,746.8390462658325,2126.9408097500345
539.1049764152774,869.746982113325,1036.5553663382607,2445.407324866863
130.8555471714206,439.8238039878202,500.0941191572008,1070.7734703164415
788.919913872201,1688.7559209131673,,2477.6758347853684
560.1191388053815,1535.8690808667643,727.3107592271117,
916.9444300415719,996.8351190368318,1163.1071964594184,3076.886745537822
993.7445062580812,1919.4887738067628,1481.308174502908,4394.541454567752
267.64412155481136,759.9507594999857,1117.2892976538742,2144.8841787086712
928.1429695026712,1522.612087462278,1141.3279978680205,3592.0830548329695
968.8181687005015,1510.4492319426618,,2479.2674006431635
816.6759134578867,1252.726538972084,1168.751260340872,3238.1537127708425
350.30565110278457,738.9342014747972,705.8131492935781,1795.05300187116
,,,
438.09114821909895,779.4645221527799,1402.612194054362,2620.1678644262406
19.24499328898842,998.5078012482026,712.9038779266384,1730.6566724638294
139.63413847787612,956.14140558904,294.9622205583563,1390.7377646252723
305.0355903815244,1236.3896333124633,332.4418575823791,1873.8670812763667
947.633735741471,1189.7892651031043,1417.3495683848444,3554.77256922942
67.94479204653979,835.1231360347499,344.4634722438908,
642.8392282816834,1638.660138630408,1116.840897561236,3398.3402644733274
,,,0
758.7211965797775,863.2355208853857,762.309550124254,2384.266267589417
945.4728980491726,1235.6023139939825,1925.4864202362623,4106.561632279418
268.03703408888487,1088.1400260273758,1200.9383525132218,2557.1154126294823
,,,0
237.98510566438858,917.8446412239455,1119.9689298833018,2275.7986767716357
341.30500396017385,416.3411013858282,934.4783470393995,1692.1244523854016
714.5542347811047,1157.980366469052,1208.451705207369,3080.9863064575256
,,,0
294.0197176816102,699.8684241291153,398.4924859416221,1392.3806277523477
820.6302734227944,1654.2064053158113,1095.7572952505966,3570.5939739892024
917.7715443191288,1041.0126932285825,,1958.7842375477112
421.25428509033867,661.8288871386854,493.5632585819404,1576.6464308109644
425.3770557430624,925.2639898918933,1300.8799100825631,2651.520955717519
720.6192567599085,1037.5734655616222,1570.68356871984,3328.8762910413707
765.4569782668292,1100.1372356369566,1474.867446182725,3340.4616600865106
777.8339397749621,821.564989674436,1095.4650237120086,2694.8639531614067
650.0177917986191,,1360.3859299638425,2010.4037217624616
688.4973714174175,778.3968655373011,,1466.8942369547185
94.97050171872336,407.8859588031684,112.95982670812955,
460.9461312858191,1270.1548903639705,703.2989816962845,2434.4000033460743
932.1028537158411,1130.2011130150686,1927.2950986010696,3989.5990653319795
509.6305901983479,1047.2804812545282,,
416.969945411258,463.74226180590296,1027.3676737866322,1908.0798810037932
123.62500222966868,1116.5570866930004,,1240.1820889226692
534.7750676450639,940.673634930431,1169.5141098147237,2644.9628123902185
732.8550846729859,1151.3753846533655,1723.1551588319276,3607.385628158279
599.5717755929375,1259.6586243761835,1328.3270872351923,3187.5574872043135
319.14564502877244,,408.34770141077365,727.493346439546
216.33088699070026,866.1194546894158,473.51745869645714,1555.9678003765732
275.0050439391056,437.1901055173371,510.93199748068855,
623.3915404866067,1058.4611582635707,1015.2686116853338,2697.121310435511
53.91255355118722,55.954156215680555,674.4061472542584,784.2728570211261
71.8682388861802,374.4728145407905,297.2324877706136,743.5735411975843
,,,0
803.5250240660938,1189.6968125269614,858.2799602116834,2851.5017968047387
658.4077644720077,756.3106794349375,885.1136363475099,2299.832080254455
630.2104653741899,1201.662697588285,680.8703632617775,2512.7435262242525
993.4391675581867,1120.3941549491756,1095.3196058691926,3209.152928376555
226.51996492432013,826.7070403044748,715.0951314686913,1768.3221366974863
942.8430769399191,1333.7451400422665,1358.0271912054302,3634.6154081876157
209.90916136259082,1185.3192401873675,689.1582875704004,2084.386689120359
472.63026829347825,1181.24163911377,,1653.8719074072483
889.4372232138226,1636.913988432458,1686.5369319774854,4212.888143623766
264.34691620501104,817.1368795757842,413.63686475678116,1495.1206605375764
317.94011996813714,844.9442135199542,878.0329192024383,2040.9172526905297
690.0978015088208,933.3651864509809,1617.0461356146898,3240.5091235744912
778.5584418766344,1283.8384869626861,797.5689207790012,2859.965849618322
721.8635160775079,879.4292692799236,1466.8390944858374,3068.131879843269
253.91289627725766,442.7897617720446,,696.7026580493023
38.1810957984293,703.8527864098994,787.7617865130493,1529.795668721378
266.0371368662157,853.0845379513405,1149.3150423546413,2268.4367171721974
941.5125743179306,1261.7030128006327,1094.901874185165,3298.1174613037283
352.33561652729276,984.574730333225,1201.5124363917869,2538.4227832523047
207.0891429523869,759.4106036781425,1128.4065314425727,2094.906278073102
878.2484704922663,892.6008740333989,1658.1654357912366,3429.014780316902
447.7896894981061,845.698221317524,,1293.4879108156301
961.7849675334605,986.3451528682243,1779.8317058414978,
363.5296901618274,621.0536225771453,1034.3055749310925,2018.8888876700653
952.4170848330409,1167.4344302356312,1432.2485541723936,3552.1000692410657
987.8210634380578,1244.3200102615058,1398.3414708136952,3630.4825445132587
714.1459656756156,1443.4740896062672,868.4471132970343,3026.067168578917
694.3406574731908,722.4290834927807,,1416.7697409659716
58.98740421259264,1015.8496817907566,447.3065020366879,1522.143588040037
322.60176473171185,1051.4766819691795,440.66932634740726,1814.7477730482985
669.6425976525568,715.4120516919645,1657.2158073998776,3042.270456744399
240.43587094648996,269.6089189526596,598.8165777246074,1108.861367623757
409.03058164496105,511.52803999857815,1000.8730720964456,1921.431693739985
601.8536566723444,829.323046781211,659.002505383927,2090.1792088374823
814.1952732287185,1159.2537166503412,1741.4982733461936,3714.947263225253
101.87810191510333,,633.9266694747577,735.804771389861
478.9382694409667,696.7222737314937,,1175.6605431724604
19.362779653815853,,192.6587737446943,212.02155339851015
505.0321675732179,622.5089171113221,856.9524691677253,1984.4935538522654
326.6388126755252,,1059.7216223989562,1386.3604350744813
941.9268709543068,1050.427634330604,1682.2766207375732,3674.631126022484
954.2419692856114,,1701.6995800808581,
17.660990937073084,,376.4754753016619,394.136466238735
679.8856791934984,1541.5465776750536,1674.5610418260244,3895.9932986945764
563.6182028421589,776.9152337006583,1307.4757296435919,2648.009166186409
281.9216407708001,611.630998261014,,893.5526390318141
689.3594794667679,1421.2990937049935,1446.9542063870636,3557.612779558825
8.470186552129535,630.5994688502155,213.680827535524,852.750482937869
716.5062455974964,1046.553461766094,1507.1676750057368,3270.227382369327
869.7837539293466,898.4508373990307,1587.33694138081,3355.5715327091875
885.5685756738451,1876.2525311486447,1054.4786609389243,3816.299767761414
253.91210924007987,985.3338189223315,678.5402392933152,
110.13477648519734,617.4517065429686,167.28056390545538,894.8670469336214
114.10987666096369,774.5707182786168,1101.276546667335,1989.9571416069155
168.39722295735464,384.69228869757325,433.534271676074,986.623783331002
414.3899183618951,1279.7076329682186,,1694.0975513301137
713.3254427473487,1349.909373031383,1265.6042040336974,3328.839019812429
,,,0
857.877349290785,910.1531733791152,,1768.0305226699002
317.66110248008584,1045.3505977321472,1014.8404733761652,2377.8521735883983
,,,0
924.416758871368,,1127.3173657527313,2051.7341246240994
,,,0
991.0305519649271,1491.5637974497315,1989.7261491244212,4472.32049853908
584.1749632789566,800.7761086797104,775.4068149855968,2160.357886944264
,,,0
232.14713378031615,1147.7268744929122,,
792.6464969508968,1639.3067243409378,,2431.953221291835
89.38361113771576,725.0033867841046,,814.3869979218204
546.2867250064777,1370.8723938900494,1113.0107715034287,3030.169890399956
861.2238258318321,1631.4422395401652,1624.5910789986797,4117.2571443706765
471.6444398574276,523.7264146125723,531.438319253278,1526.8091737232778
41.82024718309384,270.45681616937355,406.4907472289954,718.7678105814628
35.225941228455845,791.5233185717323,953.6258288638309,
857.7217171009443,1627.4865849882042,1308.6311323427062,3793.839434431855
173.01317769817078,420.9055571189225,1106.9392487901143,1700.8579836072076
993.0628645960821,1957.3279079719996,1540.2983701429944,4490.689142711076
491.32064145535264,990.8557475246839,935.279729628098,2417.4561186081346
719.2930263292895,1649.092980286613,1636.0175661781254,4004.403572794028
559.5703049643768,1507.809337127272,914.6616614839461,2982.041303575595
323.43852666459424,600.5794299173988,937.1242731640027,1861.1422297459958
869.7500375248536,1803.0483223909218,1697.670421853432,4370.468781769207
746.2937373529031,905.5292086313887,1420.146140162281,3071.969086146573
276.7618270137737,991.254834548437,,1268.0166615622106
999.9898424609054,1765.9580195878211,1633.992679637046,4399.940541685773
223.3118769807888,340.90193086910585,465.11585015249455,1029.3296580023891
366.178861404476,1087.81620654584,560.7673542657525,2014.7624222160684
644.8431872083095,1316.9215064943437,905.0579337745908,2866.822627477244
15.591213269219962,32.913721306870116,,48.50493457609008
714.9591690988116,1416.2121826442585,982.9127860992564,3114.0841378423265
593.4443183076332,1473.5068276880293,1524.827964770387,
167.7736105874943,443.45072459443884,,
680.0719597349103,1289.445609293095,1373.382248256966,3342.8998172849715
447.3052622980818,1143.1658867563533,588.1697870860472,2178.640936140482
55.12488313358084,197.2348083331064,1039.445924870972,1291.8056163376593
764.2886708531026,810.3831013925654,1615.535340555543,3190.207112801211
547.6159490492938,,703.6891570276656,1251.3051060769594
673.2635951605708,1500.9963903250107,1150.6335568493678,3324.8935423349494
,,,0
958.6866606980974,1501.0753626054216,,2459.762023303519
387.53691517180835,407.40743519361206,842.9689594391289,1637.9133098045493
926.788819677752,1455.518189210588,1813.3683613309863,4195.675370219326
98.76005754037882,943.7586159351853,1092.2638898936032,2134.7825633691673
320.98260621408326,825.1202319737337,910.5952706976185,2056.6981088854354
496.40069625794536,1168.8210188026874,1042.896750574101,2708.1184656347336
986.694655582641,1457.45431997499,,2444.1489755576313
743.3611349527836,795.0090033578185,1542.1431142133688,3080.513252523971
61.735566338449814,122.3032551409956,658.8312344372737,842.8700559167191
,,,0
577.2704119101785,1252.9239999321035,1275.5978895207272,3105.7923013630093
883.0306485440298,1077.4694890193473,980.2648740567114,2940.7650116200884
928.6203293087776,1532.4970796877683,,2461.117408996546
23.233640970060822,943.8108816543023,540.8856789552347,1507.9302015795977
852.2311872658606,1827.4367568537396,,2679.6679441196
406.9054878224939,1067.3645897706745,1046.9839540676376,2521.254031660806
568.1092929113952,1279.2830250146558,929.0882130097241,2776.4805309357753
113.01731293149237,292.5304410589994,846.2231959165312,1251.770949907023
950.5709842791983,1174.9305669859884,1594.0728736381188,3719.5744249033055
220.3048836967317,,528.152921139932,748.4578048366637
983.7437224825082,1641.2151950464763,1344.9239466008905,3969.882864129875
928.6887351660696,,1098.5915962470392,2027.2803314131088
339.2962490235828,1303.2689302507788,530.6572250336623,2173.2224043080237
907.580788165036,1319.445918499187,,2227.0267066642227
76.33002372977984,720.0047878754319,,796.3348116052118
325.96025324297705,1322.1417533066838,600.4226757705319,2248.524682320193
53.5111801516675,544.8691662707372,769.9455247603994,1368.3258711828041
361.0060608755246,,610.9517174383445,971.9577783138691
144.65158879954134,681.7902590700583,542.7534612844034,1369.195309154003
963.0046078826603,1248.5531704425225,1939.9869511010932,4151.544729426276
178.07436229215742,963.4351563172294,902.8096745890939,2044.3191931984807
706.9602159607016,1685.4000481474563,1694.3065006384404,4086.6667647465983
884.868540736313,1770.9086608284824,,2655.777201564795
540.4360151565133,1167.610681200187,869.6741015332661,
47.49071392279515,499.310467546336,379.15125381745656,
766.9290300205917,1201.8769301187313,1590.4992146436643,3559.3051747829873
,,,0
,,,0
813.4355122354506,1410.8498573727188,1721.9404168286273,3946.2257864367966
924.8646641791652,1579.751767597649,1420.8935905410096,3925.5100223178238
137.40688917415685,864.1775893124544,,1001.5844784866113
604.6977350059313,1129.4274051803422,,1734.1251401862737
383.4049237241139,,873.6476523017315,1257.0525760258454
790.8691990844491,1715.6306979424967,1060.252042842649,3566.751939869595
166.14965828558817,613.9704980795146,1020.1503790702665,1800.2705354353693
916.9970253586282,,1827.4789769686508,2744.4760023272793
102.96773299989847,,428.5998791632921,
,,,0
305.3639512847359,699.5104963481748,562.424267626157,1567.2987152590676
,,,0
917.7295347451603,1263.4582407033931,1406.0030284202721,3587.1908038688257
712.3446149089963,1307.7649896123717,1092.781035372734,3112.890639894102
48.37242252436274,191.0715199771288,229.6494974260405,469.093439927532
438.018379180699,1418.6290100672163,1008.7151832978782,2865.3625725457937
703.40572874804,1542.0501358086997,1346.6819963256348,3592.1378608823743
676.4334409676757,910.2288604567713,1306.630475858165,2893.292777282612
,,,0
682.6183206445578,1427.5231695029638,,2110.141490147522
402.9053612366246,1151.0722033287973,984.4284809807591,2538.406045546181
506.61770050259577,1439.4632461468536,980.3665674387041,2926.4475140881536
989.7435570905978,1069.7071250397714,1975.701245646861,4035.1519277772304
689.4509996646644,1637.5802401058047,1207.888667075978,3534.9199068464472
72.73283810477011,704.4459012090254,495.15687075688174,1272.3356100706771
292.0269944484113,1140.7703766384616,1035.0897945195768,2467.88716560645
522.1849125358768,584.7921367563806,661.7606315491796,1768.737680841437
13.008809389130947,847.7681948394483,504.59126191030003,1365.3682661388793
85.06383739426798,130.8039972424721,221.23321768222408,437.10105231896415
790.5689549204275,1386.060066503789,1191.6028017103008,3368.231823134517
,,,0
422.6462039534105,1125.2402343556776,872.4724179132774,2420.3588562223654
769.5907999786365,1237.4669512868586,1034.9900229708214,3042.0477742363164
854.0086767598681,1396.8434579739476,1488.9481289603714,
969.800146333824,1111.306582533175,1476.1987461154488,
349.56246315339394,462.80023471328747,567.2599088330469,1379.6226066997283
145.54783359298932,997.9093534535114,566.2963166952853,1709.753503741786
,,,0
545.1662421186828,1224.3205019851227,796.8343075767455,2566.321051680551
603.9988871748475,1003.8326407052402,,
465.45925168746413,1217.0281417021777,470.8575302972852,2153.344923686927
419.7519601839556,,817.9817072146055,1237.733667398561
312.51148932162187,1128.6527149231058,1153.1366647643508,2594.3008690090783
460.81521473013106,512.5736735681778,541.7720476960977,1515.1609359944066
51.40632501730896,1047.1147233665185,846.5378300745019,1945.0588784583294
